edition_id,title_primary,platform,country,language,release_date,source_object
ED-8FDB033F4D,Captain Tsubasa III Koutei no Chousen,SFC,JP,ja,,35439
ED-211310F8A1,Captain Tsubasa IV Pro no Rival Tachi,SFC,JP,ja,,9019
ED-7A1304C99A,Captain Tsubasa IV Pro no Rival-tachi,SFC,JP,ja,,37249
ED-D6D5460331,Captain Tsubasa J The Way to World Youth,SFC,JP,ja,,38632
ED-97AF684BDA,Captain Tsubasa V Hasha no Shougou Campione,SFC,JP,ja,,39009
ED-52489962BF,Caravan Shooting Collection,SFC,JP,ja,,23150
ED-70CB5E2D94,Carrier Aces,SFC,JP,ja,,23712
ED-93585EECE9,Carrier Aces,SNES,EU,xx,,42383
ED-93585EECE9,Carrier Aces,SNES,EU,xx,,42287
ED-FFC4AF8D37,Carrier Aces,SNES,UNK,xx,,42287
ED-FFC4AF8D37,Carrier Aces,SNES,UNK,xx,,42383
ED-D377EAACC4,Carrier Command,AMIGA,UNK,xx,,29315#2
ED-41326C6D95,Casper,SFC,JP,ja,,21704
ED-529F5F66A1,Castlevania Vampire's Kiss,SNES,EU,en,,20395
ED-529F5F66A1,Castlevania Vampire's Kiss,SNES,EU,xx,,61148
ED-78F636142A,Castlevania Vampire's Kiss,SNES,UNK,xx,,20395
ED-78F636142A,Castlevania Vampire's Kiss,SNES,UNK,xx,,61148
ED-36F3AF038F,Castlevania Vampires Kiss,SNES,EU,xx,,42375
ED-64DF2425B0,Castlevania Vampires Kiss,SNES,UNK,xx,,42375
ED-787A1EE240,Champions World Class Endorsed by PSG,SNES,FR,fr,,1851
ED-0AC0723FE2,Champions World Class Endorsed by PSG,SNES,UNK,xx,,1851
ED-EB7BD0365F,Champions World Class Soccer,SFC,JP,ja,,38251
ED-B202D9AA38,Chaos Seed Fuusui Kairouki,SFC,GB,ja,,34604
ED-B202D9AA38,Chaos Seed Fuusui Kairouki,SFC,JP,ja,,34604
ED-621A0C64ED,Chibi Maruko Chan Mezase! Minami no Island!!,SFC,GB,ja,,34718
ED-621A0C64ED,Chibi Maruko Chan Mezase! Minami no Island!!,SFC,JP,ja,,34718
ED-2F3A835817,Chibi Maruko-chan Harikiri 365 Nichi no Maki,SFC,GB,ja,,35470
ED-2F3A835817,Chibi Maruko-chan Harikiri 365 Nichi no Maki,SFC,GB,ja,,60572
ED-2F3A835817,Chibi Maruko-chan Harikiri 365 Nichi no Maki,SFC,JP,ja,,35470
ED-2F3A835817,Chibi Maruko-chan Harikiri 365 Nichi no Maki,SFC,JP,ja,,60572
ED-AE99026304,Chicago 90,AMIGA,UNK,xx,,29315#5
ED-358CA6C310,Chinhai,SFC,JP,ja,,35403
ED-567222D85B,Choplifter III,SNES,EU,en,,19769
ED-567222D85B,Choplifter III,SNES,EU,xx,,42954
ED-DC2B461118,Choplifter III,SNES,UNK,xx,,19769
ED-DC2B461118,Choplifter III,SNES,UNK,xx,,42954
ED-CC4A6BEC66,Choplifter III Rescue Survive,SFC,JP,ja,,37401
ED-4ACCB7F53C,Choplifter III Rescue Survive,SNES,EU,xx,,42813
ED-4ACCB7F53C,Choplifter III Rescue Survive,SNES,EU,xx,,42388
ED-04B349EDD1,Choplifter III Rescue Survive,SNES,UNK,xx,,42388
ED-04B349EDD1,Choplifter III Rescue Survive,SNES,UNK,xx,,42813
ED-CC1E09F9B6,Chou Godzilla,SFC,JP,ja,,38404
ED-E4E368C3FE,Chou Mahou Tairiku Wozz,SFC,JP,ja,,34609
ED-0A9E3ABA31,Chou Makai Taisen! Dorabocchan,SFC,JP,ja,,9007
ED-38CE7F15D5,Chou Makai Taisen! Dorabotchan,SFC,JP,ja,,20183
ED-5E460050A7,Chouaniki Bakuretsu Rantou Hen,SFC,JP,ja,,35544
ED-A85F2BEFF6,Choukou Goukami Xardion,SFC,GB,ja,,35381
ED-A85F2BEFF6,Choukou Goukami Xardion,SFC,JP,ja,,35381
ED-55B938E2FE,Chrono Trigger,SFC,JP,ja,,9826
ED-55B938E2FE,Chrono Trigger,SFC,JP,ja,,19516
ED-55B938E2FE,Chrono Trigger,SFC,JP,ja,,55269
ED-26F1EE90B9,Chrono Trigger,SNES,UNK,xx,,26706
ED-1609C0AA80,Chrono Trigger,SNES,US,xx,,26706
ED-CDD0CD28D1,Chuck Rock,SNES,UNK,xx,,26695
ED-F7F03582FB,Chuck Rock,SNES,US,xx,,26695
ED-1EE49F1064,Circuit USA,SFC,JP,ja,,35515
ED-1EE49F1064,Circuit USA,SFC,US,ja,,35515
ED-118150D4F0,Civilization Sekai Shichi Daibunmei,SFC,JP,ja,,37415
ED-AF69B2E790,Classic Road,SFC,JP,ja,,38663
ED-AF69B2E790,Classic Road,SFC,JP,ja,,60530
ED-FC4B47C606,Classic Road II,SFC,JP,ja,,9121
ED-FC4B47C606,Classic Road II,SFC,JP,ja,,38633
ED-451FC8BADB,Clay Fighter 2 Judgment Clay,SNES,EU,en,,20339
ED-90E4EE23EE,Clay Fighter 2 Judgment Clay,SNES,UNK,xx,,20339
ED-F6648C2F41,ClayFighter,SNES,EU,en,,26569
ED-6EFC1D78FC,ClayFighter,SNES,UNK,xx,,26569
ED-22C2CB575E,Clayfighter,SNES,EU,en,,19897
ED-CA823CE580,Clayfighter,SNES,UNK,xx,,19897
ED-67B9CF2AEF,Claymates,SNES,EU,xx,,42821
ED-67B9CF2AEF,Claymates,SNES,EU,xx,,42714
ED-6C0C03FF1A,Claymates,SNES,UNK,xx,,42714
ED-6C0C03FF1A,Claymates,SNES,UNK,xx,,42821
ED-FD604865EB,Cliffhanger,SNES,EU,en,,19824
ED-FD604865EB,Cliffhanger,SNES,SE,sv,,26959
ED-5BA6CEC4D4,Cliffhanger,SNES,UNK,xx,,19824
ED-5BA6CEC4D4,Cliffhanger,SNES,UNK,xx,,26959
ED-804D5BD1AE,Clock Tower,SFC,JP,ja,,22920
ED-8694972FB0,Clock Works,SFC,JP,ja,,21561
ED-E33ED4105A,Columns,SFC,JP,ja,,23886
ED-1179EBF1F2,Computer Nouryoku Kaiseki Ultra Baken,SFC,JP,ja,,34595
ED-53B4376663,Conflict The Middle East Simulation,AMIGA,UNK,xx,,29642
ED-7A046F09A6,Contra Spirits,SFC,JP,ja,,35543
ED-1DDFE19893,Conveni Wars Barcode Battler Senki Super Senshi Shutsugeki Seyo!,SFC,JP,ja,,39018
ED-7AAF33512D,Cool Spot,SFC,JP,ja,,34383
ED-23E1FEFC97,Cool Spot,SNES,EU,en,,19826
ED-23E1FEFC97,Cool Spot,SNES,EU,xx,,42335
ED-23E1FEFC97,Cool Spot,SNES,EU,xx,,40343
ED-D40BD8AEE4,Cool Spot,SNES,UNK,xx,,19826
ED-D40BD8AEE4,Cool Spot,SNES,UNK,xx,,40343
ED-D40BD8AEE4,Cool Spot,SNES,UNK,xx,,42335
ED-5E813A01D2,Cool World,SNES,UNK,xx,,26739
ED-67CE87D13E,Cool World,SNES,US,xx,,26739
ED-370861F3CC,Coron Land,SFC,JP,ja,,39006
ED-EAE1E3568E,Cosmo Gang The Puzzle,SFC,JP,ja,,38611
ED-EAE1E3568E,Cosmo Gang The Puzzle,SFC,JP,ja,,300538
ED-BAEB87810C,Cosmo Gang The Video,SFC,JP,ja,,9769
ED-BAEB87810C,Cosmo Gang The Video,SFC,JP,ja,,35632
ED-66CD61BC02,Cosmo Police Galivan II Arrow of Justice,SFC,JP,ja,,21171
ED-6DA252D5DB,Crayon Shin-chan 2 Daimaou no Gyakushuu,SFC,JP,ja,,38417
ED-B650D05825,Crayon Shin-chan Arashi wo Yobu Enji,SFC,JP,ja,,34387
ED-A2FC608BA9,Crayon Shin-chan Nagagutsu Dobon!!,SFC,JP,ja,,21820
ED-D3491665C1,Crystal Beans From Dungeon Explorer,SFC,JP,ja,,22885
ED-E184FD04EE,Cu On Pa,SFC,JP,ja,,34593
ED-A7CF98A9DC,Cutthroat Island,SNES,EU,en,,1821
ED-A7CF98A9DC,Cutthroat Island,SNES,SE,sv,,26982
ED-B84E663810,Cutthroat Island,SNES,UNK,xx,,1821
ED-B84E663810,Cutthroat Island,SNES,UNK,xx,,26982
ED-FE2EC543CB,Cyber Knight,SFC,JP,ja,,34413
ED-EECC45A5FF,Cyber Knight II Chikyuu Teikoku no Yabou,SFC,JP,ja,,21877
ED-7CDE1DD38A,Cyber Spin,SNES,UNK,xx,,26738
ED-7CDE1DD38A,Cyber Spin,SNES,UNK,xx,,37958
ED-2DDF7759B6,Cyber Spin,SNES,US,xx,,26738
ED-2DDF7759B6,Cyber Spin,SNES,US,xx,,37958
ED-7E1C366044,Cybernator,SNES,UNK,xx,,37948
ED-98208D66F5,Cybernator,SNES,US,xx,,37948
ED-D05B0C25F3,Cyborg 009,SFC,JP,ja,,38918
ED-850C9A8393,D-Force,SNES,UNK,xx,,37973
ED-6C4F6B57CE,D-Force,SNES,US,xx,,37973
ED-1D8C84B51A,Daffy Duck The Marvin Missions,SNES,EU,en,,26614
ED-1D8C84B51A,Daffy Duck The Marvin Missions,SNES,EU,en,,19908
ED-1D8C84B51A,Daffy Duck The Marvin Missions,SNES,EU,xx,,40364
ED-1D8C84B51A,Daffy Duck The Marvin Missions,SNES,SE,sv,,26978
ED-AB07DE3321,Daffy Duck The Marvin Missions,SNES,UNK,xx,,19908
ED-AB07DE3321,Daffy Duck The Marvin Missions,SNES,UNK,xx,,26614
ED-AB07DE3321,Daffy Duck The Marvin Missions,SNES,UNK,xx,,26978
ED-AB07DE3321,Daffy Duck The Marvin Missions,SNES,UNK,xx,,40364
ED-F34D520B54,Dai 3 Ji Super Robot Taisen,SFC,JP,ja,,34794
ED-C2EFA9E0FB,Dai 4 Ji Super Robot Taisen,SFC,JP,ja,,38941
ED-9863EC601C,Dai Bakushou Jinsei Gekijou,SFC,JP,ja,,55735
ED-9863EC601C,Dai Bakushou Jinsei Gekijou,SFC,JP,ja,,60433
ED-E545864600,Dai Bakushou Jinsei Gekijou Dokidoki Seishun Hen,SFC,JP,ja,,21112
ED-E545864600,Dai Bakushou Jinsei Gekijou Dokidoki Seishun Hen,SFC,JP,ja,,55284
ED-D228907965,Dai Bakushou Jinsei Gekijou Ooedo Nikki,SFC,JP,ja,,21884
ED-62A1F72C2E,Dai Bakushou Jinsei Gekijou Zukkoke Salary Man Hen,SFC,GB,ja,,21429
ED-62A1F72C2E,Dai Bakushou Jinsei Gekijou Zukkoke Salary Man Hen,SFC,JP,ja,,21429
ED-1AC8339E70,Dai Koukai Jidai II,SFC,GB,ja,,55787
ED-1AC8339E70,Dai Koukai Jidai II,SFC,JP,ja,,55787
ED-86CA2FACD5,Dai Senryaku Expert,SFC,JP,ja,,55341
ED-9885A3351B,Daibakushou Jinsei Gekijou,SFC,JP,ja,,20280
ED-AD8079FF2C,Daikaijuu Monogatari,SFC,JP,ja,,34820
ED-AD8079FF2C,Daikaijuu Monogatari,SFC,JP,ja,,59659
ED-AD8079FF2C,Daikaijuu Monogatari,SFC,JP,ja,,60465
ED-9C9DB5FB8A,Daikaijuu Monogatari II,SFC,JP,ja,,21445
ED-AC0B84A82E,Daikoukai Jidai II,SFC,GB,ja,,21146
ED-AC0B84A82E,Daikoukai Jidai II,SFC,JP,ja,,21146
ED-95BF7FFE6D,Daley Thompson's Decathlon,C64,UNK,xx,,28876#1
ED-04EDF45466,Darius Force,SFC,JP,ja,,35568
ED-B2A1BBA3FA,Darius Twin,SFC,JP,ja,,35507
ED-84389D2DCF,Darius Twin,SNES,EU,en,,20365
ED-336447270F,Darius Twin,SNES,UNK,xx,,20365
ED-336447270F,Darius Twin,SNES,UNK,xx,,26707
ED-B7CD5F4294,Darius Twin,SNES,US,xx,,26707
ED-A1A5B728EF,Dark Half,SFC,JP,ja,,38958
ED-A1A5B728EF,Dark Half,SFC,JP,ja,,60491
ED-A1A5B728EF,Dark Half,SFC,JP,ja,,60560
ED-FA545845BD,Dark Kingdom,SFC,JP,ja,,20616
ED-E07E98D285,Dark Law Meaning Of Death,SFC,JP,ja,,35443
ED-C544709209,Das Dschungelbuch,SNES,EU,xx,,60674
ED-D9CAAF08DF,Das Dschungelbuch,SNES,UNK,xx,,60674
ED-C83909426C,Data East Classic Collection,SNES,UNK,xx,,36979
ED-C83909426C,Data East Classic Collection,SNES,UNK,xx,,36982
ED-294937C26D,Date Kimiko no Virtual Tennis,SFC,JP,ja,,38606
ED-A86EF6442F,Datel Pro Action Replay 2 for the Super NES,SNES,EU,xx,,53223
ED-531A508047,Datel Pro Action Replay 2 for the Super NES,SNES,UNK,xx,,53223
ED-1D85191A15,David Crane's Amazing Tennis,SFC,JP,ja,,9198
ED-1D85191A15,David Crane's Amazing Tennis,SFC,JP,ja,,37171
ED-11FAACFFF9,De Smurfen,SNES,EU,xx,,26631
ED-0051876651,De Smurfen,SNES,UNK,xx,,26631
ED-D6CBDE4C2A,Dead Dance,SFC,JP,ja,,35380
ED-48753FF925,Deae Tonosama Appare Ichiban,SFC,JP,ja,,35526
ED-B637C07963,Dear Boys,SFC,JP,ja,,38288
ED-A5FBC97A14,Dekitate High School,SFC,JP,ja,,22935
ED-464FAA075C,Demolition Man,SNES,EU,en,,20414
ED-8FB9F5AA84,Demolition Man,SNES,UNK,xx,,20414
ED-742AD86451,Demon's Blazon Makaimura Monshou Hen,SFC,JP,ja,,35525
ED-9D2EC161D1,Demon's Crest,SNES,UNK,xx,,37955
ED-981A5B0AAD,Demon's Crest,SNES,US,xx,,37955
ED-20C4C24E3E,Dennis,SNES,EU,xx,,60677
ED-EC1223785F,Dennis,SNES,UNK,xx,,60677
ED-FB70E5E8A3,Densetsu no Ogre Battle,SFC,JP,ja,,9192
ED-FB70E5E8A3,Densetsu no Ogre Battle,SFC,JP,ja,,10380
ED-FB70E5E8A3,Densetsu no Ogre Battle,SFC,JP,ja,,19996
ED-FB70E5E8A3,Densetsu no Ogre Battle,SFC,JP,ja,,55766
ED-752336269C,Densetsu no Ogre Battle The March of the Black Queen,SFC,JP,ja,,59676
ED-57CDDE896A,Der König Der Löwen,SNES,EU,xx,,60685
ED-5EEA2521EC,Der König Der Löwen,SNES,UNK,xx,,60685
ED-D125BE3BEF,Der Langrisser,SFC,JP,ja,,9232
ED-D125BE3BEF,Der Langrisser,SFC,JP,ja,,23153
ED-0E73448133,Der Rasenmäher-Mann,SNES,DE,de,,26613
ED-3D70F500E6,Der Rasenmäher-Mann,SNES,UNK,xx,,26613
ED-303B4C2F24,Derby Jockey 2,SFC,JP,ja,,34717
ED-B3C3EFC305,Derby Jockey Kishu Ou he no Michi,SFC,JP,ja,,38287
ED-2B479A4F32,Derby Stallion 96,SFC,JP,ja,,21868
ED-2B479A4F32,Derby Stallion 96,SFC,JP,ja,,55445
ED-2B479A4F32,Derby Stallion 96,SFC,JP,ja,,55446
ED-2B479A4F32,Derby Stallion 96,SFC,JP,ja,,60588
ED-B7591C98EB,Derby Stallion 98,SFC,JP,ja,,23885
ED-950A2E43A1,Derby Stallion II,SFC,JP,ja,,20706
ED-950A2E43A1,Derby Stallion II,SFC,JP,ja,,38930
ED-950A2E43A1,Derby Stallion II,SFC,JP,ja,,55721
ED-950A2E43A1,Derby Stallion II,SFC,JP,ja,,59650
ED-950A2E43A1,Derby Stallion II,SFC,JP,ja,,59690
ED-950A2E43A1,Derby Stallion II,SFC,JP,ja,,60468
ED-950A2E43A1,Derby Stallion II,SFC,JP,ja,,60514
ED-C582909E98,Derby Stallion III,SFC,JP,ja,,55882
ED-C582909E98,Derby Stallion III,SFC,JP,ja,,59648
ED-CFA350A0EB,Desert Fighter,SNES,EU,en,,26632
ED-37142B129E,Desert Fighter,SNES,UNK,xx,,26632
ED-E255F27DBD,Desert Fighter Suna no Arashi Sakusen,SFC,JP,ja,,21950
ED-DE6EF11DED,Desert Strike Return to the Gulf,SNES,EU,en,,19873
ED-DE6EF11DED,Desert Strike Return to the Gulf,SNES,EU,xx,,42686
ED-DE6EF11DED,Desert Strike Return to the Gulf,SNES,SE,sv,,26975
ED-23ADEDE9FE,Desert Strike Return to the Gulf,SNES,UNK,xx,,19873
ED-23ADEDE9FE,Desert Strike Return to the Gulf,SNES,UNK,xx,,26975
ED-23ADEDE9FE,Desert Strike Return to the Gulf,SNES,UNK,xx,,42686
ED-E7DD853280,Desert Strike Wangan Sakusen,SFC,JP,ja,,20000
ED-6682AEC758,Destructive,SFC,JP,ja,,34834
ED-F0D2BFBAEB,Dharma Doujou,SFC,JP,ja,,34390
ED-E734D914F5,Die Schlümpfe,SNES,EU,xx,,60671
ED-92F38CB368,Die Schlümpfe,SNES,UNK,xx,,60671
ED-F4D0ED6CC3,Dimension Force,SFC,JP,ja,,20525
ED-2C5FA1C72B,Dino Dini's Soccer,SNES,EU,en,,19911
ED-A4C4EF5D21,Dino Dini's Soccer,SNES,UNK,xx,,19911
ED-EF664D255E,Dino Wars Kyouryuu Oukoku heno Daibouken,SFC,GB,ja,,38430
ED-EF664D255E,Dino Wars Kyouryuu Oukoku heno Daibouken,SFC,JP,ja,,38430
ED-75951AEC8F,Disney Donald in Maui Mallard,SNES,EU,en,,19927
ED-783FDAF482,Disney Donald in Maui Mallard,SNES,UNK,xx,,19927
ED-E760251568,Disney's Aladdin,SFC,JP,ja,,37302
ED-615F8229F3,Disney's Aladdin,SNES,EU,en,,26514
ED-615F8229F3,Disney's Aladdin,SNES,EU,en,,19925
ED-615F8229F3,Disney's Aladdin,SNES,SE,sv,,26990
ED-C3909FE51F,Disney's Aladdin,SNES,UNK,xx,,19925
ED-C3909FE51F,Disney's Aladdin,SNES,UNK,xx,,26514
ED-C3909FE51F,Disney's Aladdin,SNES,UNK,xx,,26990
ED-4F11C6565B,Disney's Beauty and The Beast,SFC,JP,ja,,35553
ED-64F138CD3E,Disney's Beauty and the Beast,SNES,EU,en,,19922
ED-64F138CD3E,Disney's Beauty and the Beast,SNES,EU,xx,,42775
ED-64F138CD3E,Disney's Beauty and the Beast,SNES,EU,xx,,42316
ED-792A60C285,Disney's Beauty and the Beast,SNES,UNK,xx,,19922
ED-792A60C285,Disney's Beauty and the Beast,SNES,UNK,xx,,42316
ED-792A60C285,Disney's Beauty and the Beast,SNES,UNK,xx,,42775
ED-44C0DABA90,Disney's Bonkers Hollywood Daisakusen!,SFC,JP,ja,,34750
ED-E704E72E23,Disney's Goof Troop,SNES,EU,en,,26513
ED-72A9B8CA53,Disney's Goof Troop,SNES,UNK,xx,,26513
ED-E4DB65C433,Disney's Jungle Boek,SNES,NL,nl,,26593
ED-1C91A4CE08,Disney's Jungle Boek,SNES,UNK,xx,,26593
ED-884492AD41,Disney's The Jungle Book,SNES,EU,en,,19868
ED-884492AD41,Disney's The Jungle Book,SNES,NL,xx,,26594
ED-884492AD41,Disney's The Jungle Book,SNES,SE,sv,,27026
ED-925C58DB6F,Disney's The Jungle Book,SNES,UNK,xx,,19868
ED-925C58DB6F,Disney's The Jungle Book,SNES,UNK,xx,,26594
ED-925C58DB6F,Disney's The Jungle Book,SNES,UNK,xx,,27026
ED-42509EC973,Disney's The Lion King,SFC,JP,ja,,34752
ED-D86E824247,Disney's The Lion King,SNES,EU,en,,26603
ED-5F60089371,Disney's The Lion King,SNES,UNK,xx,,26603
ED-5C97327C27,Disney's Timon & Pumbaa's Jungle Games,SNES,EU,en,,19846
ED-5C97327C27,Disney's Timon & Pumbaa's Jungle Games,SNES,EU,en,,26560
ED-F158544A4F,Disney's Timon & Pumbaa's Jungle Games,SNES,UNK,xx,,19846
ED-F158544A4F,Disney's Timon & Pumbaa's Jungle Games,SNES,UNK,xx,,26560
ED-D41B002884,Disney's Toy Story,SFC,JP,ja,,38605
ED-1B7BDCA43B,DoReMi Fantasy Milon's DokiDoki Adventure,SFC,JP,ja,,37016
ED-6A51B4DB8F,Dokapon 3-2-1 Arashi o Yobu Yuujou,SFC,JP,ja,,19321
ED-B9CD602695,Dokapon Gaiden Honoo no Audition,SFC,JP,ja,,21756
ED-F91F0D4547,Dokuritsu Sensou Liberty Or Death,SFC,JP,ja,,34384
ED-674237E9E3,Dolucky no A. League Soccer,SFC,JP,ja,,38504
ED-11B271EB5D,Dolucky no Kusayakiu,SFC,JP,ja,,34398
ED-11B271EB5D,Dolucky no Kusayakiu,SFC,US,ja,,34398
ED-E4BE381EBC,Dolucky no Puzzle Tour '94,SFC,JP,ja,,23904
ED-5410CA4EC1,Donald Duck Mahou no Boushi,SFC,JP,ja,,34620
ED-81B742BACB,Donald in Maui Mallard,SNES,EU,xx,,40723
ED-DD9B17A621,Donald in Maui Mallard,SNES,UNK,xx,,40723
ED-943F1334D1,Donald no Maui Mallard,SFC,JP,ja,,21579
ED-DDC8092AE3,Donkey Kong Country,SNES,EU,en,,26629
ED-DDC8092AE3,Donkey Kong Country,SNES,EU,xx,,61156
ED-DDC8092AE3,Donkey Kong Country,SNES,EU,xx,,54708
ED-DDC8092AE3,Donkey Kong Country,SNES,EU,xx,,43008
ED-3911AC3EF6,Donkey Kong Country,SNES,UNK,xx,,26629
ED-3911AC3EF6,Donkey Kong Country,SNES,UNK,xx,,37959
ED-3911AC3EF6,Donkey Kong Country,SNES,UNK,xx,,43008
ED-3911AC3EF6,Donkey Kong Country,SNES,UNK,xx,,54708
ED-3911AC3EF6,Donkey Kong Country,SNES,UNK,xx,,61156
ED-E181768AA8,Donkey Kong Country,SNES,US,xx,,37959
ED-FDA55D596B,Donkey Kong Country 2 Diddy's Kong Quest,SFC,JP,ja,,58850
ED-218087F58E,Donkey Kong Country 2 Diddy's Kong Quest,SNES,EU,en,,26659
ED-218087F58E,Donkey Kong Country 2 Diddy's Kong Quest,SNES,EU,en,,19917
ED-218087F58E,Donkey Kong Country 2 Diddy's Kong Quest,SNES,EU,xx,,43013
ED-76E6AA0888,Donkey Kong Country 2 Diddy's Kong Quest,SNES,UNK,xx,,19917
ED-76E6AA0888,Donkey Kong Country 2 Diddy's Kong Quest,SNES,UNK,xx,,26659
ED-76E6AA0888,Donkey Kong Country 2 Diddy's Kong Quest,SNES,UNK,xx,,37960
ED-76E6AA0888,Donkey Kong Country 2 Diddy's Kong Quest,SNES,UNK,xx,,43013
ED-A0A9A2CFB5,Donkey Kong Country 2 Diddy's Kong Quest,SNES,US,xx,,37960
ED-509EFA9528,Donkey Kong Country 2 Dixie & Diddy,SFC,JP,ja,,22196
ED-A32BEE0274,Donkey Kong Country 3 Dixie Kong's Double Trouble!,SNES,EU,en,,26657
ED-A32BEE0274,Donkey Kong Country 3 Dixie Kong's Double Trouble!,SNES,EU,en,,19919
ED-A32BEE0274,Donkey Kong Country 3 Dixie Kong's Double Trouble!,SNES,EU,xx,,43014
ED-663DB72B53,Donkey Kong Country 3 Dixie Kong's Double Trouble!,SNES,UNK,xx,,19919
ED-663DB72B53,Donkey Kong Country 3 Dixie Kong's Double Trouble!,SNES,UNK,xx,,26657
ED-663DB72B53,Donkey Kong Country 3 Dixie Kong's Double Trouble!,SNES,UNK,xx,,43014
ED-352381FA95,Donkey Kong Country 3 Donkey Kong's Double Trouble!,SNES,UNK,xx,,37962
ED-286B2E1B17,Donkey Kong Country 3 Donkey Kong's Double Trouble!,SNES,US,xx,,37962
ED-CCCBD86F06,Doom,SFC,JP,ja,,23923
ED-6AE039CF55,Doom,SNES,EU,en,,19796
ED-6AE039CF55,Doom,SNES,EU,en,,1874
ED-6AE039CF55,Doom,SNES,EU,xx,,42820
ED-94D91F1D42,Doom,SNES,UNK,xx,,1874
ED-94D91F1D42,Doom,SNES,UNK,xx,,19796
ED-94D91F1D42,Doom,SNES,UNK,xx,,42820
ED-99B65124F7,Doraemon 2 Nobita no Toys Land Daibouken,SFC,GB,ja,,9553
ED-99B65124F7,Doraemon 2 Nobita no Toys Land Daibouken,SFC,GB,ja,,37251
ED-99B65124F7,Doraemon 2 Nobita no Toys Land Daibouken,SFC,JP,ja,,9553
ED-99B65124F7,Doraemon 2 Nobita no Toys Land Daibouken,SFC,JP,ja,,37251
ED-3D62072959,Doraemon 3 Nobita to Toki no Hougyoku,SFC,JP,ja,,9001
ED-3D62072959,Doraemon 3 Nobita to Toki no Hougyoku,SFC,JP,ja,,34782
ED-61B457F3C8,Doraemon 4 Nobita to Tsuki no Oukoku,SFC,GB,ja,,9781
ED-61B457F3C8,Doraemon 4 Nobita to Tsuki no Oukoku,SFC,GB,ja,,34742
ED-61B457F3C8,Doraemon 4 Nobita to Tsuki no Oukoku,SFC,JP,ja,,9781
ED-61B457F3C8,Doraemon 4 Nobita to Tsuki no Oukoku,SFC,JP,ja,,34742
ED-11FABBC460,Doraemon Nobita to Yousei no Kuni,SFC,JP,ja,,9283
ED-11FABBC460,Doraemon Nobita to Yousei no Kuni,SFC,JP,ja,,38739
ED-F3C8B53F19,Dorke & Ymp,SNES,UNK,xx,,45586
ED-8C295181AB,Dossun! Ganseki Battle,SFC,JP,ja,,34783
ED-480A0CD691,Double Dragon,AMIGA,US,xx,,29329#3
ED-F20DF7BE82,Double Dragon V The Shadow Falls,SNES,EU,en,,19817
ED-354E75768A,Double Dragon V The Shadow Falls,SNES,UNK,xx,,19817
ED-EAEAAB8D6D,Doukyuusei 2,SFC,GB,ja,,23882
ED-EAEAAB8D6D,Doukyuusei 2,SFC,JP,ja,,23882
ED-0FA9F9B0ED,Down The World Mervil's Ambition,SFC,JP,ja,,38497
ED-9BB83A6739,Downtown Nekketsu Baseball Monogatari Baseball de Shoubu da! Kunio-kun,SFC,JP,ja,,9186
ED-9BB83A6739,Downtown Nekketsu Baseball Monogatari Baseball de Shoubu da! Kunio-kun,SFC,JP,ja,,59636
ED-6C1B5BF717,Downtown Nekketsu Baseball Monogatari Yakyuu de Shoubu da! Kunio-kun,SFC,JP,ja,,23835
ED-EA55DE31D3,Dr. Mario,SFC,JP,ja,,23887
ED-054443844B,Dragon Ball Z Chou Saiya Densetsu,SFC,JP,ja,,19359
ED-C62207DFDC,Dragon Ball Z Hyper Dimension,SFC,JP,ja,,38622
ED-6D7D7EFF14,Dragon Ball Z Super Butouden,SFC,JP,ja,,10838
ED-6D7D7EFF14,Dragon Ball Z Super Butouden,SFC,JP,ja,,20113
ED-052617CF61,Dragon Ball Z Super Butouden 2,SFC,JP,ja,,10816
ED-052617CF61,Dragon Ball Z Super Butouden 2,SFC,JP,ja,,20118
ED-42E5E4CF3C,Dragon Ball Z Super Butouden 3,SFC,JP,ja,,34807
ED-C562FCA542,Dragon Ball Z Super Gokuden Kakusei-Hen,SFC,JP,ja,,10893
ED-CBF013C4DF,Dragon Ball Z Super Gokuu Den Totsugeki Hen,SFC,JP,ja,,23149
ED-CBF013C4DF,Dragon Ball Z Super Gokuu Den Totsugeki Hen,SFC,JP,ja,,23192
ED-CBF013C4DF,Dragon Ball Z Super Gokuu Den Totsugeki Hen,SFC,JP,ja,,55244
ED-34697113EC,Dragon Ball Z Super Saiya Densetsu,SFC,JP,ja,,9008
ED-B0EF0BC86A,Dragon Knight 4,SFC,JP,ja,,21760
ED-B0EF0BC86A,Dragon Knight 4,SFC,JP,xx,,10471
ED-B50D60428A,Dragon Quest I.II,SFC,JP,ja,,9195
ED-5D3279C9FB,Dragon Quest III Soshite Densetsu he...,SFC,JP,ja,,9228
ED-5D3279C9FB,Dragon Quest III Soshite Densetsu he...,SFC,JP,ja,,34743
ED-B60799974A,Dragon Quest I・II,SFC,JP,ja,,23911
ED-AE17AA49D3,Dragon Quest V Tenkuu no Hanayome,SFC,JP,ja,,9795
ED-AE17AA49D3,Dragon Quest V Tenkuu no Hanayome,SFC,JP,ja,,35388
ED-AE17AA49D3,Dragon Quest V Tenkuu no Hanayome,SFC,JP,ja,,55251
ED-AE17AA49D3,Dragon Quest V Tenkuu no Hanayome,SFC,JP,ja,,58871
ED-2033DAFE31,Dragon Quest VI Maboroshi no Daichi,SFC,JP,ja,,9269
